name,author,link,rating,rating_count,review_count,pages_count,price,text_reviews,age,year
Ядро Cortex-M3 компании ARM. Полное руководство,Джозеф Ю,https://www.litres.ru/book/dzhozef-u/yadro-cortex-m3-kompanii-arm-polnoe-rukovodstvo-48411055/,3.5,2,0,554,649.0,[],0,2010
Взломать всё. Как сильные мира сего используют уязвимости систем в своих интересах,Брюс Шнайер,https://www.litres.ru/book/bruce-schneier/vzlomat-vse-kak-silnye-mira-sego-ispolzuut-uyazvimosti-sist-69316771/,3.96,23,0,552048,499.0,[],16,2023
Информатика. Базовый уровень. 10–11 классы. Компьютерный практикум,Л. Л. Босова,https://www.litres.ru/book/anna-bosova/informatika-bazovyy-uroven-10-11-klassy-komputernyy-praktikum-66644828/,0.0,0,0,145,500.0,[],12,2021
Реализация проекта машинного обучения от A до Я на примере приложения для обобщения текста,Алексей Михнин,https://www.litres.ru/book/aleksey-mihnin/realizaciya-proekta-mashinnogo-obucheniya-ot-a-do-ya-na-pri-69563596/,1.0,1,0,64780,990.0,[],12,2023
React 17. Разработка веб-приложений на JavaScript,Владимир Дронов,https://www.litres.ru/book/vladimir-dronov/react-17-razrabotka-veb-prilozheniy-na-javascript-68998897/,3.0,2,0,384,549.0,[],12,2022
Семь языков за семь недель. Практическое руководство по изучению языков программирования,Брюс А. Тейт,https://www.litres.ru/book/brus-a-teyt/sem-yazykov-za-sem-nedel-prakticheskoe-rukovodstvo-po-izucheni-27067204/,3.96,24,0,386,519.0,[],0,
Программирование обработки на станках с ЧПУ,Д. Е. Турчин,https://www.litres.ru/book/d-e-turchin/programmirovanie-obrabotki-na-stankah-s-chpu-67864908/,5.0,2,0,313,980.0,[],0,2022
Основы программирования для станков с ЧПУ в САМ-системе,Инна Евгеньевна Колошкина,https://www.litres.ru/book/inna-evgenevna-kolos/osnovy-programmirovaniya-dlya-stankov-s-chpu-v-sam-si-67889297/,5.0,2,0,261,980.0,[],0,2022
Безопасность контейнеров. Фундаментальный подход к защите контейнеризированных приложений (pdf+epub),Лиз Райс,https://www.litres.ru/book/liz-rays/bezopasnost-konteynerov-fundamentalnyy-podhod-k-zaschite-konteyne-66657872/,5.0,2,0,224,699.0,[],16,2020
Погружение в аналитику данных. От Excel к Python и R,Джордж Маунт,https://www.litres.ru/book/dzhordzh-maunt/pogruzhenie-v-analitiku-dannyh-ot-excel-k-python-i-r-70297342/,5.0,1,0,219,349.0,[],0,2021
Искусственный интеллект. Машинное обучение,Джейд Картер,https://www.litres.ru/book/dzheyd-karter/iskusstvennyy-intellekt-mashinnoe-obuchenie-70475146/,4.98,192,0,779076,690.0,[],12,2024
Численные методы и машинное обучение в метрологии,А. С. Степашкина,https://www.litres.ru/book/a-s-stepashkina/chislennye-metody-i-mashinnoe-obuchenie-v-metrologii-70883221/,0.0,0,0,145,960.0,[],0,2024
Гид по Computer Science. Расширенное издание,Вильям Спрингер,https://www.litres.ru/book/vilyam-springer/gid-po-computer-science-rasshirennoe-izdanie-64082076/,4.25,4,0,20,599.0,[],16,
Самоучитель. Курс SQL. Базы данных. ORACLE,Илья Леонидович Хохлов,https://www.litres.ru/book/ilya-leonidovich-hohlov/samouchitel-kurs-sql-bazy-dannyh-oracle-69188986/,4.71,7,0,313732,349.0,[],12,1985
Грокаем технологию Биткоин,Калле Розенбаум,https://www.litres.ru/book/kalle-rozenbaum/grokaem-tehnologiu-bitkoin-51797872/,3.06,18,0,496,699.0,[],0,2019
"Python, Django и PyCharm для начинающих",Анатолий Постолит,https://www.litres.ru/book/anatoliy-postolit/python-django-i-pycharm-dlya-nachinauschih-67727943/,4.1,10,0,465,544.0,[],0,2021
Дискретная математика для программистов,Род Хаггарти,https://www.litres.ru/book/rod-haggarti/diskretnaya-matematika-dlya-programmistov-2785815/,3.98,61,0,401,199.0,[],0,2002
Python. Самое полное руководство по разработке в примерах от сообщества Stack Overflow,Коллектив авторов,https://www.litres.ru/book/raznoe-4340152/python-samoe-polnoe-rukovodstvo-po-razrabotke-v-primerah-ot-70338082/,5.0,3,0,674,599.0,[],16,2023
Экстремальное программирование. Разработка через тестирование,Кент Бек,https://www.litres.ru/book/kent-bek/ekstremalnoe-programmirovanie-razrabotka-cherez-testirovanie-164068/,4.34,65,0,378101,599.0,[],12,2003
Программируем с PyTorch. Создание приложений глубокого обучения (pdf + epub),Ян Пойнтер,https://www.litres.ru/book/yan-poynter-27650377/programmiruem-s-pytorch-sozdanie-prilozheniy-glubokog-64082211/,3.6,5,0,256,499.0,[],16,2019
Python и анализ данных,Уэс Маккинни,https://www.litres.ru/book/ues-makkinni-10688670/python-i-analiz-dannyh-22805830/,3.68,98,0,484,890.0,[],0,2013
"Хороший код, плохой код. Паттерны и антипаттерны мастерства",Том Лонг,https://www.litres.ru/book/tom-long/horoshiy-kod-plohoy-kod-patterny-i-antipatterny-masterstva-70297336/,5.0,1,0,427,549.0,[],0,2021
Программирование на языке Lua,Роберту Иерузалимски,https://www.litres.ru/book/robertu-ieruzalimski/programmirovanie-na-yazyke-lua-9998731/,4.1,30,0,384,519.0,[],0,2013
#Сам себе программист. Как научиться программировать и устроиться в Ebay,Кори Альтхофф,https://www.litres.ru/book/kori-althoff/sam-sebe-programmist-kak-nauchitsya-programmirovat-i-ustroits-33397888/,4.13,128,0,210,299.0,[],12,2017
"Сборник лабораторных работ для студентов учебных заведений, изучающих программирование в системе 1С:Предприятие 8 (1С:Enterprise 8) (+ epub)",Павел Чистов,https://www.litres.ru/book/alina-malginova/sbornik-laboratornyh-rabot-dlya-studentov-uchebnyh-zaveden-63799417/,5.0,11,0,491,250.0,[],0,2021
Расширения ядра Linux: драйверы и модули,Олег Цилюрик,https://www.litres.ru/book/oleg-cilurik/rasshireniya-yadra-linux-drayvery-i-moduli-70297339/,0.0,0,0,685,549.0,[],0,2023
Unity в действии. Мультиплатформенная разработка на C# (pdf + epub),Джозеф Хокинг,https://www.litres.ru/book/dzhozef-hoking/unity-v-deystvii-multiplatformennaya-razrabotka-na-c-42225637/,3.88,16,0,448,799.0,[],16,2022
Введение в рекурсивное программирование,Мануэль Рубио-Санчес,https://www.litres.ru/book/manuel-rubio-sanches/vvedenie-v-rekursivnoe-programmirovanie-43643419/,5.0,2,0,438,990.0,[],0,2018
Akka в действии,Раймонд Рёстенбург,https://www.litres.ru/book/raymond-restenburg-21050895/akka-v-deystvii-48411239/,4.33,3,0,524,790.0,[],0,2017
Нейросети начало,Джейд Картер,https://www.litres.ru/audiobook/dzheyd-karter/neyroseti-nachalo-69246082/,4.69,29,0,11243,174.5,[],12,2023
Автоматизация рутины в Excel VBA. Лайфхаки для облегчения скучных рабочих задач,Виктор Николаевич Шитов,https://www.litres.ru/book/viktor-shitov/avtomatizaciya-rutiny-v-excel-vba-layfhaki-dlya-oblegcheniya-69230242/,4.4,5,0,450,239.0,[],12,2023
JavaScript. 20 уроков для начинающих,Владимир Дронов,https://www.litres.ru/book/vladimir-dronov/javascript-20-urokov-dlya-nachinauschih-66338206/,4.4,10,0,347,520.0,[],0,2020
Основы Java,Николай Прохоренок,https://www.litres.ru/book/n-prohorenok/osnovy-java-39288481/,3.89,18,0,765,449.0,[],0,2019
Программирование на C++ в примерах и задачах,Алексей Васильев,https://www.litres.ru/book/aleksey-nikolaevich-vasilev/programmirovanie-na-c-v-primerah-i-zadachah-22054458/,3.92,78,0,369,419.0,[],12,2017
Основы Python для Data Science (pdf + epub),Кеннеди Берман,https://www.litres.ru/book/kennedi-berman/osnovy-python-dlya-data-science-pdf-epub-69154048/,5.0,1,0,272,499.0,[],16,2022
Пользовательские истории. Искусство гибкой разработки ПО,Джефф Паттон,https://www.litres.ru/book/dzheff-patton/polzovatelskie-istorii-iskusstvo-gibkoy-razrabotki-po-24396028/,4.42,31,0,489412,755.0,[],12,2014
"Технология. 3D-моделирование, прототипирование и макетирование. 9 класс",А. В. Гриншкун,https://www.litres.ru/book/a-v-grinshkun/tehnologiya-3d-modelirovanie-prototipirovanie-i-maketirovani-68297144/,5.0,1,0,6,500.0,[],0,2022
Объектно-ориентированное программирование с помощью Python,Ирв Кальб,https://www.litres.ru/book/irv-kalb/obektno-orientirovannoe-programmirovanie-s-pomoschu-python-70281793/,4.33,3,0,515,749.0,[],12,2022
Как быть успешным в Data Science. Эффективное управление проектами и развитие профессиональной команды,Цзикэ Чонг,https://www.litres.ru/book/czike-chong/kak-byt-uspeshnym-v-data-science-effektivnoe-upravlenie-proekt-70499026/,5.0,1,0,642,749.0,[],12,2021
Arduino®. Полный учебный курс. От игры к инженерному проекту,А. А. Салахова,https://www.litres.ru/book/a-a-salahova/arduino-r-polnyy-uchebnyy-kurs-ot-igry-k-inzhenernomu-proektu-56509900/,3.71,7,0,18,410.0,[],12,2024
Алан Купер об интерфейсе. Основы проектирования взаимодействия,Алан Купер,https://www.litres.ru/book/alan-kuper/alan-kuper-ob-interfeyse-osnovy-proektirovaniya-vzaimodeystviya-24499430/,3.31,39,0,681,490.0,[],0,
Python для Excel. Современная среда для автоматизации и анализа данных,Феликс Зумштейн,https://www.litres.ru/book/feliks-zumshteyn/python-dlya-excel-sovremennaya-sreda-dlya-avtomatizacii-i-70920877/,0.0,0,0,326,549.0,[],0,2021
Программирование на языке Rust,Джим Блэнди,https://www.litres.ru/book/dzheyson-orendorf-19727107/programmirovanie-na-yazyke-rust-45670192/,4.1,10,0,552,1049.0,[],0,2018
Python. Разработка на основе тестирования,Гарри Персиваль,https://www.litres.ru/book/garri-persival-21051344/python-razrabotka-na-osnove-testirovaniya-48411143/,4.0,4,0,624,1049.0,[],0,2017
Искусственный интеллект и Машинное обучение. Основы программирования на Python,Тимур Казанцев,https://www.litres.ru/book/timur-kazancev/iskusstvennyy-intellekt-i-mashinnoe-obuchenie-osnovy-progra-59162107/,4.45,60,0,175912,379.0,[],12,2020
HTML и CSS. 25 уроков для начинающих,Владимир Дронов,https://www.litres.ru/book/vladimir-dronov/html-i-css-25-urokov-dlya-nachinauschih-66338066/,4.56,18,0,381,449.0,[],0,2020
Информатика. 8 класс,Е. А. Еремин,https://www.litres.ru/book/e-eremin/informatika-8-klass-68294042/,3.5,2,0,25,500.0,[],0,2022
Тестирование программного обеспечения. Основы,Виктор Владимирович Захаров,https://www.litres.ru/book/viktor-vladimirovich-zaharo/testirovanie-programmnogo-obespecheniya-osnovy-70315903/,4.64,11,0,302806,399.0,[],12,2023
"Тестирование видеоигр, или Легкий способ попасть в геймдев",Александр Торговкин,https://www.litres.ru/audiobook/aleksandr-torgovkin/testirovanie-videoigr-ili-legkiy-sposob-popast-v-geymd-70918156/,5.0,4,0,37329,719.0,[],12,2024
"Путь 1С-разработки. Не спеша, эффективно и правильно",Никита Зайцев aka WildHare,https://www.litres.ru/audiobook/nikita-zaycev-aka-wildha/put-1s-razrabotki-ne-spesha-effektivno-i-pravilno-70789105/,5.0,3,0,40199,449.0,[],16,2024
Информатика. Практические работы. Учебное пособие для СПО,В. А. Алексеев,https://www.litres.ru/book/v-a-alekseev/informatika-prakticheskie-raboty-67485165/,5.0,1,0,25,1014.0,[],0,2024
Unity и С#. Геймдев от идеи до реализации (pdf+epub),Джереми Гибсон Бонд,https://www.litres.ru/book/dzheremi-gibson-bond/unity-i-s-geymdev-ot-idei-do-realizacii-pdf-epub-64085991/,4.26,23,0,1002,699.0,[],16,2018
C++ для профи,Джош Лоспинозо,https://www.litres.ru/book/dzhosh-lospinozo/c-dlya-profi-64821742/,4.0,4,0,816,879.0,[],16,2019
Python. Чистый код для продолжающих,Эл Свейгарт,https://www.litres.ru/book/el-sveygart/python-chistyy-kod-dlya-prodolzhauschih-67781789/,4.5,8,0,384,699.0,[],16,2021
Профессиональный TypeScript. Разработка масштабируемых JavaScript-приложений (pdf + epub),Борис Черный,https://www.litres.ru/book/boris-chernyy-276503/professionalnyy-typescript-razrabotka-masshtabiruemyh-64081906/,4.82,11,0,352,699.0,[],16,2019
